timestamp,symbol,action,confidence,buy_prob,sell_prob,hold_prob
2025-09-01 10:12:35.783000,BTCUSDT,BUY,0.736,0.736,0.26,0.005
2025-09-01 10:12:36.575000,SOLUSDT,BUY,0.709,0.709,0.262,0.029
2025-09-01 10:14:01.410000,BTCUSDT,BUY,0.798,0.798,0.151,0.051
2025-09-01 10:14:02.178000,SOLUSDT,BUY,0.709,0.709,0.262,0.029
2025-09-01 10:15:26.005000,BTCUSDT,BUY,0.798,0.798,0.151,0.051
2025-09-01 10:15:26.779000,SOLUSDT,BUY,0.815,0.815,0.157,0.028
2025-09-01 10:15:27.163000,DOGEUSDT,BUY,0.715,0.715,0.268,0.016
2025-09-01 10:17:04.210000,ETHUSDT,BUY,0.792,0.792,0.153,0.055
2025-09-01 10:18:17.763000,ETHUSDT,BUY,0.792,0.792,0.153,0.055
2025-09-01 10:19:28.531000,BTCUSDT,SELL,0.788,0.203,0.788,0.009
2025-09-01 10:20:30.054000,BTCUSDT,SELL,0.788,0.203,0.788,0.009
2025-09-01 10:22:33.834000,SOLUSDT,BUY,0.778,0.778,0.198,0.024
2025-09-01 10:23:47.367000,SOLUSDT,BUY,0.778,0.778,0.198,0.024
2025-09-01 10:26:58.025000,ETHUSDT,BUY,0.884,0.884,0.089,0.027
2025-09-01 10:28:08.276000,ETHUSDT,BUY,0.884,0.884,0.089,0.027
2025-09-01 10:29:21.337000,ETHUSDT,BUY,0.763,0.763,0.224,0.013
2025-09-01 10:30:33.947000,ETHUSDT,BUY,0.763,0.763,0.224,0.013
2025-09-01 10:30:34.322000,SOLUSDT,BUY,0.789,0.789,0.156,0.055
2025-09-01 10:32:00.053000,SOLUSDT,SELL,0.714,0.264,0.714,0.022
2025-09-01 10:33:01.564000,SOLUSDT,SELL,0.714,0.264,0.714,0.022
2025-09-01 10:34:03.075000,SOLUSDT,SELL,0.714,0.264,0.714,0.022
2025-09-01 10:37:06.840000,BTCUSDT,BUY,0.726,0.726,0.261,0.012
2025-09-01 10:37:07.230000,ETHUSDT,BUY,0.751,0.751,0.186,0.063
2025-09-01 10:38:25.675000,BTCUSDT,BUY,0.726,0.726,0.261,0.012
2025-09-01 10:38:26.075000,ETHUSDT,BUY,0.751,0.751,0.186,0.063
2025-09-01 10:38:26.457000,SOLUSDT,BUY,0.844,0.844,0.131,0.025
2025-09-01 10:40:03.887000,ETHUSDT,BUY,0.761,0.761,0.16,0.079
2025-09-01 10:40:04.278000,SOLUSDT,BUY,0.732,0.732,0.221,0.047
2025-09-01 10:41:29.123000,BTCUSDT,BUY,0.71,0.71,0.21,0.08
2025-09-01 10:41:29.520000,ETHUSDT,BUY,0.761,0.761,0.16,0.079
2025-09-01 10:41:29.903000,SOLUSDT,BUY,0.732,0.732,0.221,0.047
2025-09-01 10:43:04.520000,BTCUSDT,BUY,0.71,0.71,0.21,0.08
2025-09-01 10:45:19.982000,ETHUSDT,BUY,0.729,0.729,0.241,0.03
2025-09-01 10:45:20.377000,SOLUSDT,BUY,0.802,0.802,0.14,0.058
2025-09-01 10:46:45.537000,ETHUSDT,BUY,0.729,0.729,0.241,0.03
2025-09-01 10:46:45.937000,SOLUSDT,BUY,0.802,0.802,0.14,0.058
2025-09-01 10:48:06.523000,ETHUSDT,BUY,0.843,0.843,0.134,0.023
2025-09-01 10:48:07.298000,DOGEUSDT,BUY,0.733,0.733,0.211,0.055
2025-09-01 10:49:31.756000,BTCUSDT,BUY,0.75,0.75,0.243,0.007
2025-09-01 10:49:32.282000,ETHUSDT,BUY,0.843,0.843,0.134,0.023
2025-09-01 10:49:33.062000,DOGEUSDT,BUY,0.733,0.733,0.211,0.055
2025-09-01 10:51:08.657000,BTCUSDT,BUY,0.75,0.75,0.243,0.007
2025-09-01 10:51:09.820000,DOGEUSDT,SELL,0.747,0.237,0.747,0.016
2025-09-01 10:52:22.251000,BTCUSDT,BUY,0.768,0.768,0.183,0.05
2025-09-01 10:52:23.157000,SOLUSDT,BUY,0.859,0.859,0.131,0.01
2025-09-01 10:52:23.554000,DOGEUSDT,SELL,0.747,0.237,0.747,0.016
2025-09-01 10:53:47.177000,BTCUSDT,BUY,0.768,0.768,0.183,0.05
2025-09-01 10:53:47.937000,SOLUSDT,BUY,0.859,0.859,0.131,0.01
2025-09-01 10:57:14.413000,BTCUSDT,BUY,0.818,0.818,0.134,0.048
2025-09-01 10:57:14.805000,ETHUSDT,BUY,0.794,0.794,0.187,0.019
2025-09-01 10:58:36.618000,BTCUSDT,BUY,0.818,0.818,0.134,0.048
2025-09-01 10:58:37.016000,ETHUSDT,BUY,0.794,0.794,0.187,0.019
2025-09-01 11:00:03.102000,SOLUSDT,BUY,0.735,0.735,0.197,0.068
2025-09-01 11:01:15.791000,SOLUSDT,BUY,0.735,0.735,0.197,0.068
2025-09-01 11:02:28.619000,BTCUSDT,BUY,0.718,0.718,0.235,0.047
2025-09-01 11:02:29.113000,ETHUSDT,SELL,0.722,0.264,0.722,0.013
2025-09-01 11:03:41.525000,BTCUSDT,BUY,0.718,0.718,0.235,0.047
2025-09-01 11:03:41.925000,ETHUSDT,SELL,0.722,0.264,0.722,0.013
2025-09-01 11:03:42.694000,DOGEUSDT,BUY,0.705,0.705,0.27,0.025
2025-09-01 11:05:07.926000,SOLUSDT,BUY,0.748,0.748,0.168,0.084
2025-09-01 11:05:08.316000,DOGEUSDT,BUY,0.705,0.705,0.27,0.025
2025-09-01 11:06:32.510000,SOLUSDT,BUY,0.748,0.748,0.168,0.084
2025-09-01 11:07:44.714000,SOLUSDT,BUY,0.78,0.78,0.145,0.075
2025-09-01 11:08:57.272000,SOLUSDT,BUY,0.78,0.78,0.145,0.075
2025-09-01 11:10:09.224000,ETHUSDT,BUY,0.728,0.728,0.193,0.079
2025-09-01 11:11:21.959000,ETHUSDT,BUY,0.728,0.728,0.193,0.079
2025-09-01 11:17:43.180000,ETHUSDT,SELL,0.718,0.267,0.718,0.015
2025-09-01 11:18:44.701000,ETHUSDT,SELL,0.718,0.267,0.718,0.015
2025-09-01 11:19:45.839000,BTCUSDT,BUY,0.728,0.728,0.253,0.02
2025-09-01 11:19:46.232000,ETHUSDT,SELL,0.718,0.267,0.718,0.015
2025-09-01 11:20:50.331000,BTCUSDT,BUY,0.728,0.728,0.253,0.02
2025-09-01 11:22:04.403000,ETHUSDT,BUY,0.842,0.842,0.119,0.039
2025-09-01 11:26:10.982000,SOLUSDT,BUY,0.711,0.711,0.27,0.019
2025-09-01 11:29:27.673000,SOLUSDT,BUY,0.708,0.708,0.27,0.022
2025-09-01 11:32:31.933000,ETHUSDT,BUY,0.836,0.836,0.151,0.013
2025-09-01 11:34:46.780000,BTCUSDT,SELL,0.789,0.187,0.789,0.023
2025-09-01 11:37:51.432000,BTCUSDT,BUY,0.789,0.789,0.155,0.056
2025-09-01 11:37:51.831000,ETHUSDT,BUY,0.785,0.785,0.164,0.051
2025-09-01 11:40:06.247000,SOLUSDT,BUY,0.923,0.923,0.07,0.007
2025-09-01 11:41:07.806000,SOLUSDT,BUY,0.741,0.741,0.252,0.008
2025-09-01 11:42:08.602000,BTCUSDT,SELL,0.719,0.209,0.719,0.073
2025-09-01 11:42:08.995000,ETHUSDT,BUY,0.741,0.741,0.198,0.061
2025-09-01 11:43:22.062000,BTCUSDT,BUY,0.735,0.735,0.248,0.017
2025-09-01 11:43:22.459000,ETHUSDT,BUY,0.77,0.77,0.156,0.074
2025-09-01 11:44:24.864000,BTCUSDT,HOLD,0.957,0.012,0.031,0.957
2025-09-01 11:44:25.260000,ETHUSDT,HOLD,0.9,0.058,0.042,0.9
2025-09-01 11:44:25.640000,SOLUSDT,HOLD,0.97,0.018,0.012,0.97
2025-09-01 11:44:26.017000,DOGEUSDT,HOLD,0.939,0.022,0.039,0.939
2025-09-01 11:45:26.445000,BTCUSDT,HOLD,0.964,0.011,0.026,0.964
2025-09-01 11:45:26.820000,ETHUSDT,HOLD,0.917,0.026,0.056,0.917
2025-09-01 11:45:27.207000,SOLUSDT,HOLD,0.972,0.009,0.018,0.972
2025-09-01 11:45:27.586000,DOGEUSDT,HOLD,0.953,0.02,0.027,0.953
2025-09-01 11:46:27.972000,BTCUSDT,HOLD,0.953,0.015,0.033,0.953
2025-09-01 11:46:28.351000,ETHUSDT,HOLD,0.917,0.026,0.056,0.917
2025-09-01 11:46:28.754000,SOLUSDT,HOLD,0.972,0.009,0.018,0.972
2025-09-01 11:46:29.132000,DOGEUSDT,HOLD,0.953,0.02,0.027,0.953
2025-09-01 11:47:29.481000,BTCUSDT,HOLD,0.953,0.015,0.033,0.953
2025-09-01 11:47:29.871000,ETHUSDT,HOLD,0.917,0.026,0.056,0.917
2025-09-01 11:47:30.257000,SOLUSDT,HOLD,0.947,0.013,0.04,0.947
2025-09-01 11:47:30.634000,DOGEUSDT,HOLD,0.948,0.024,0.028,0.948
2025-09-01 11:48:30.969000,BTCUSDT,HOLD,0.862,0.028,0.11,0.862
2025-09-01 11:48:31.359000,ETHUSDT,HOLD,0.884,0.036,0.079,0.884
2025-09-01 11:48:31.736000,SOLUSDT,HOLD,0.967,0.006,0.027,0.967
2025-09-01 11:48:32.127000,DOGEUSDT,HOLD,0.965,0.016,0.019,0.965
2025-09-01 11:49:32.490000,BTCUSDT,HOLD,0.859,0.064,0.077,0.859
2025-09-01 11:49:32.865000,ETHUSDT,HOLD,0.838,0.051,0.111,0.838
2025-09-01 11:49:33.258000,SOLUSDT,HOLD,0.948,0.018,0.035,0.948
2025-09-01 11:49:33.649000,DOGEUSDT,HOLD,0.923,0.031,0.046,0.923
2025-09-01 11:50:34.023000,BTCUSDT,HOLD,0.854,0.038,0.107,0.854
2025-09-01 11:50:34.771000,SOLUSDT,HOLD,0.951,0.013,0.036,0.951
2025-09-01 11:50:35.149000,DOGEUSDT,HOLD,0.934,0.027,0.039,0.934
2025-09-01 11:51:35.539000,BTCUSDT,HOLD,0.833,0.035,0.132,0.833
2025-09-01 11:51:35.915000,ETHUSDT,HOLD,0.811,0.071,0.119,0.811
2025-09-01 11:51:36.307000,SOLUSDT,HOLD,0.905,0.017,0.077,0.905
2025-09-01 11:51:36.679000,DOGEUSDT,HOLD,0.969,0.014,0.017,0.969
2025-09-01 11:52:37.055000,BTCUSDT,HOLD,0.965,0.012,0.023,0.965
2025-09-01 11:52:37.445000,ETHUSDT,HOLD,0.811,0.05,0.14,0.811
2025-09-01 11:52:37.820000,SOLUSDT,HOLD,0.908,0.01,0.082,0.908
2025-09-01 11:52:38.209000,DOGEUSDT,HOLD,0.956,0.015,0.029,0.956
2025-09-01 11:53:38.562000,BTCUSDT,HOLD,0.95,0.013,0.037,0.95
2025-09-01 11:53:39.346000,SOLUSDT,HOLD,0.951,0.015,0.034,0.951
2025-09-01 11:53:39.734000,DOGEUSDT,HOLD,0.966,0.011,0.022,0.966
2025-09-01 11:54:40.108000,BTCUSDT,HOLD,0.971,0.011,0.018,0.971
2025-09-01 11:54:40.876000,SOLUSDT,HOLD,0.955,0.018,0.027,0.955
2025-09-01 11:54:41.269000,DOGEUSDT,HOLD,0.974,0.01,0.016,0.974
2025-09-01 11:55:41.642000,BTCUSDT,HOLD,0.971,0.011,0.018,0.971
2025-09-01 11:55:42.407000,SOLUSDT,HOLD,0.955,0.018,0.027,0.955
2025-09-01 11:55:42.798000,DOGEUSDT,HOLD,0.974,0.01,0.016,0.974
